timestamp,site,status,wager,odds,toWin,totalPayout
2026-04-02T02:39:10.373Z,fanduel,placed,38.00,+130,49.40,87.40
2026-04-02T02:39:17.243Z,draftkings,placed,47.00,-115,40.86,87.86
2026-04-02T02:39:33.470Z,fanduel,placed,42.00,+118,49.56,91.56
2026-04-02T02:39:46.538Z,draftkings,placed,47.00,-105,44.76,91.76
2026-04-02T02:41:45.322Z,fanduel,placed,27.00,+124,33.48,60.48
2026-04-02T02:41:55.589Z,draftkings,placed,29.00,+110,31.90,60.90
2026-04-02T02:42:45.550Z,fanduel,placed,39.00,-114,34.21,73.21
2026-04-02T02:42:49.622Z,draftkings,placed,31.00,+140,43.40,74.40
2026-04-02T02:43:11.747Z,fanduel,placed,59.00,-120,49.17,108.17
2026-04-02T02:43:12.847Z,draftkings,placed,41.00,+160,65.60,106.60
2026-04-02T02:44:00.120Z,draftkings,placed,171.00,-320,53.43,224.43
2026-04-02T02:44:03.031Z,fanduel,placed,52.00,+285,148.20,200.20
2026-04-02T02:50:11.909Z,fanduel,placed,125.00,-130,96.15,221.15
2026-04-02T02:50:14.855Z,draftkings,placed,76.00,+195,148.20,224.20
2026-04-02T02:50:34.969Z,fanduel,placed,108.00,-108,100.00,208.00
2026-04-02T02:50:38.998Z,draftkings,placed,78.00,+165,128.70,206.70
2026-04-02T02:50:58.459Z,draftkings,placed,42.00,+310,130.20,172.20
2026-04-02T02:50:57.741Z,fanduel,placed,122.00,-245,49.80,171.80
2026-04-02T02:59:47.547Z,fanduel,placed,18.00,+134,24.12,42.12
2026-04-02T02:59:49.903Z,draftkings,placed,22.00,-110,20.00,42.00
2026-04-02T03:00:29.029Z,fanduel,placed,147.00,-118,124.58,271.58
2026-04-02T03:00:30.165Z,draftkings,placed,99.00,+175,173.25,272.25
2026-04-02T03:01:04.045Z,fanduel,placed,28.00,+124,34.72,62.72
2026-04-02T03:01:17.301Z,draftkings,placed,33.00,-110,30.00,63.00
